image_filename,has_detection,person_detected,object_detected,vehicle_detected,animal_detected,food_detected,face_count,gray_histogram,gray_median,hue_histogram,hue_median,saturation_histogram,saturation_median,value_histogram,value_median,edges
https_i.ytimg.comvit9QtXGirWf0default.jpg,True,True,True,True,False,False,0,[0.34440359 0.04824346 0.07794118 0.11499183 0.41441993],169.0,[0.89497549 0.0067402  0.02303922 0.04558824 0.02965686],12.0,[0.07316176 0.06813725 0.09901961 0.18210784 0.57757353],221.0,[0.06495098 0.06409314 0.07230392 0.14129902 0.65735294],227.0,0.23186274509803922
https_i.ytimg.comvitBnIH8xPyZAdefault.jpg,True,True,False,False,False,False,0,[0.4566585  0.13043301 0.12324346 0.14620098 0.14346405],76.0,[0.50821078 0.05355392 0.23308824 0.10906863 0.09607843],35.0,[0.79117647 0.1254902  0.05428922 0.01335784 0.01568627],15.0,[0.04007353 0.05294118 0.16164216 0.34044118 0.40490196],191.0,0.21764705882352942
https_i.ytimg.comvitBnWnQrkz7Edefault.jpg,True,True,False,False,False,False,0,[0.25910948 0.1875817  0.16286765 0.15526961 0.23517157],113.0,[0.37855392 0.09558824 0.34644608 0.08296569 0.09644608],84.0,[0.31580882 0.19681373 0.19987745 0.12095588 0.16654412],98.0,[0.01237745 0.0564951  0.13296569 0.26703431 0.53112745],209.0,0.30661764705882355
https_i.ytimg.comvitCXGJQYZ9JAdefault.jpg,True,False,True,True,False,False,0,[0.28427288 0.47414216 0.18080065 0.05       0.01078431],83.0,[0.24068627 0.00857843 0.58517157 0.06764706 0.09791667],95.0,[0.36678922 0.32745098 0.23247549 0.07083333 0.00245098],51.0,[0.34571078 0.40833333 0.17977941 0.0370098  0.02916667],84.0,0.14693627450980393
https_i.ytimg.comvitCnbAAgfxH8default.jpg,True,True,True,False,False,False,0,[0.54223856 0.21343954 0.14889706 0.04489379 0.05053105],45.0,[0.38946078 0.05710784 0.29117647 0.20453431 0.05772059],80.0,[0.47107843 0.18676471 0.1127451  0.07818627 0.15122549],56.0,[0.63443627 0.32696078 0.03161765 0.00539216 0.00159314],35.0,0.14558823529411766
https_i.ytimg.comvitDT-a7fh5fcdefault.jpg,True,True,False,False,False,False,1,[0.3003268  0.08169935 0.23843954 0.19926471 0.18026961],121.0,[0.64215686 0.01519608 0.15526961 0.1127451  0.07463235],10.0,[0.2064951  0.07144608 0.25367647 0.28553922 0.18284314],149.0,[0.0439951  0.12046569 0.23517157 0.24240196 0.35796569],174.0,0.21041666666666667
https_i.ytimg.comvitE5C3O71Xqodefault.jpg,True,False,True,False,False,False,0,[0.34963235 0.29509804 0.29787582 0.04272876 0.01466503],77.0,[0.1435049  0.0432598  0.08578431 0.45306373 0.27438725],125.0,[0.0682598  0.67205882 0.16703431 0.04987745 0.04276961],81.0,[0.81519608 0.12254902 0.0497549  0.01127451 0.00122549],19.0,0.03946078431372549
https_i.ytimg.comvitE8pKjl9jgodefault.jpg,True,False,True,False,True,False,0,[0.39979575 0.14644608 0.28104575 0.0869281  0.08578431],93.0,[0.1935049  0.01678922 0.17463235 0.49767157 0.11740196],113.0,[0.93296569 0.04019608 0.00367647 0.00318627 0.01997549],15.0,[0.06139706 0.29068627 0.25453431 0.15085784 0.24252451],131.0,0.1931372549019608
https_i.ytimg.comvitEA_n4mmBokdefault.jpg,True,True,False,False,False,False,0,[0.40964052 0.15028595 0.1250817  0.14669118 0.16830065],80.0,[0.72610294 0.07340686 0.03259804 0.02720588 0.14068627],12.0,[0.23688725 0.21360294 0.2002451  0.13210784 0.21715686],112.0,[0.23125   0.1685049 0.1310049 0.1814951 0.2877451],141.0,0.29620098039215687
https_i.ytimg.comvitEmodtG8NV0default.jpg,True,True,True,False,False,False,1,[0.39636438 0.1751634  0.16936275 0.125      0.13410948],83.0,[0.61041667 0.00637255 0.14117647 0.19693627 0.04509804],13.0,[0.54718137 0.30490196 0.08198529 0.05245098 0.01348039],39.0,[0.02806373 0.0877451  0.21176471 0.28357843 0.38884804],182.0,0.19264705882352942
https_i.ytimg.comvitEnCoocmPQMdefault.jpg,True,True,False,False,False,False,0,[0.31997549 0.31719771 0.24248366 0.10894608 0.01139706],96.0,[0.31531863 0.00955882 0.5932598  0.03651961 0.04534314],96.0,[0.62720588 0.14473039 0.12671569 0.09411765 0.00723039],40.0,[0.01776961 0.31740196 0.46544118 0.17438725 0.025     ],122.0,0.12340686274509804
https_i.ytimg.comvitFLEym5aBzAdefault.jpg,True,True,False,False,False,False,1,[0.34881536 0.16000817 0.25367647 0.18333333 0.05416667],100.0,[0.80220588 0.01838235 0.05919118 0.06776961 0.05245098],17.0,[0.1620098  0.2625     0.28002451 0.22879902 0.06666667],111.0,[0.07659314 0.17941176 0.38897059 0.26727941 0.0877451 ],128.0,0.20649509803921567
https_i.ytimg.comvitFUKsthR-Tsdefault.jpg,True,True,True,False,False,False,1,[0.26303105 0.30457516 0.26813725 0.0880719  0.07618464],95.0,[0.28970588 0.05073529 0.45379902 0.18468137 0.02107843],99.0,[0.14644608 0.36911765 0.18872549 0.11519608 0.18051471],99.0,[0.32818627 0.28958333 0.20306373 0.13112745 0.04803922],65.0,0.2025735294117647
https_i.ytimg.comvitFcfZwsbnnEdefault.jpg,False,False,False,False,False,False,0,[0.30898693 0.2190768  0.1806781  0.14828431 0.14297386],98.0,[0.58002451 0.04411765 0.21335784 0.05294118 0.10955882],18.5,[0.1870098  0.29387255 0.18737745 0.12757353 0.20416667],106.0,[0.14105392 0.1870098  0.2317402  0.21544118 0.2247549 ],141.0,0.3099264705882353
https_i.ytimg.comvitG-IGNvfrg8default.jpg,True,False,True,False,False,False,0,[0.30784314 0.12924837 0.24763072 0.22802288 0.0872549 ],117.0,[0.11029412 0.01311275 0.03308824 0.40159314 0.44191176],140.0,[0.07291667 0.29019608 0.23639706 0.1932598  0.20723039],128.0,[0.73529412 0.0625     0.06311275 0.08455882 0.05453431],24.0,0.10661764705882353
https_i.ytimg.comvitG4Fbj1B1bYdefault.jpg,True,True,False,False,False,False,0,[0.37875817 0.1811683  0.24117647 0.13410948 0.06478758],85.0,[0.70073529 0.03357843 0.04105392 0.11531863 0.10931373],12.0,[0.19276961 0.22095588 0.36973039 0.1497549  0.06678922],114.5,[0.2247549  0.27647059 0.21789216 0.15330882 0.12757353],101.0,0.2691176470588235
https_i.ytimg.comvitGRzz0oqgUEdefault.jpg,True,True,True,False,False,False,0,[0.16576797 0.12977941 0.35477941 0.25314542 0.09652778],135.0,[0.11531863 0.00073529 0.0252451  0.53541667 0.32328431],136.0,[0.21041667 0.12401961 0.2377451  0.37806373 0.0497549 ],141.0,[0.25232843 0.22401961 0.1689951  0.12267157 0.23198529],114.0,0.1545343137254902
https_i.ytimg.comvitIWpr3tHzIIdefault.jpg,True,True,True,False,False,False,1,[0.44844771 0.19301471 0.19473039 0.09285131 0.07095588],64.0,[0.76017157 0.09987745 0.06691176 0.05110294 0.02193627],16.0,[0.27683824 0.29791667 0.21151961 0.08088235 0.13284314],89.5,[0.26188725 0.16348039 0.29031863 0.20036765 0.08394608],114.0,0.17647058823529413
https_i.ytimg.comvitIYJcjhINqAdefault.jpg,True,False,True,False,False,True,0,[0.40216503 0.13529412 0.17908497 0.16764706 0.11580882],86.0,[0.9185049  0.01237745 0.00698529 0.02867647 0.03345588],16.0,[0.17622549 0.26495098 0.4064951  0.12120098 0.03112745],112.0,[0.1060049  0.13296569 0.09264706 0.36237745 0.3060049 ],183.0,0.22340686274509805
https_i.ytimg.comvitIeXSCPBDsYdefault.jpg,True,True,True,False,False,False,1,[0.26270425 0.24587418 0.3121732  0.13235294 0.04689542],100.0,[0.44791667 0.00220588 0.02058824 0.33137255 0.19791667],123.0,[0.13688725 0.41237745 0.36495098 0.07683824 0.00894608],95.0,[0.2125     0.30808824 0.17438725 0.17659314 0.12843137],100.0,0.19056372549019607
https_i.ytimg.comvitJFk9dPdxO0default.jpg,True,True,False,False,False,False,0,[0.30714869 0.07385621 0.31474673 0.08651961 0.21772876],114.0,[0.14828431 0.01176471 0.13492647 0.64681373 0.05821078],114.0,[0.7372549  0.10171569 0.05232843 0.04227941 0.06642157],31.0,[0.03308824 0.07573529 0.13468137 0.17414216 0.58235294],217.0,0.2161764705882353
https_i.ytimg.comvitJfDBSWYqU8default.jpg,True,True,False,False,False,False,0,[0.52998366 0.22361111 0.1502451  0.0566585  0.03950163],45.0,[0.83639706 0.01568627 0.02683824 0.06188725 0.05919118],13.0,[0.33026961 0.3932598  0.18112745 0.03995098 0.05539216],74.0,[0.41041667 0.25906863 0.19117647 0.07622549 0.06311275],66.5,0.22598039215686275
https_i.ytimg.comvitJoAYpurA6kdefault.jpg,True,True,False,False,False,False,1,[0.53378268 0.07136438 0.1435049  0.05829248 0.19305556],34.0,[0.57830882 0.08835784 0.04191176 0.25502451 0.03639706],27.0,[0.23615196 0.08296569 0.10686275 0.10122549 0.47279412],189.0,[0.75330882 0.04926471 0.04632353 0.04473039 0.10637255],13.0,0.15122549019607842
https_i.ytimg.comvitJv-xtxKkQYdefault.jpg,False,False,False,False,False,False,0,[0.59170752 0.11580882 0.05759804 0.11053922 0.12434641],49.0,[0.56482843 0.39656863 0.03063725 0.00367647 0.00428922],30.0,[0.12683824 0.24411765 0.14595588 0.24044118 0.24264706],141.0,[0.71642157 0.04448529 0.01862745 0.07696078 0.1435049 ],17.0,0.05674019607843137
https_i.ytimg.comvitKHC0X2EwAsdefault.jpg,True,True,False,False,False,False,1,[0.34444444 0.08602941 0.16466503 0.2129085  0.19195261],129.0,[0.5504902  0.01017157 0.05539216 0.13443627 0.2495098 ],15.0,[0.43823529 0.15073529 0.17303922 0.1879902  0.05      ],68.0,[0.03933824 0.06789216 0.14877451 0.21813725 0.52585784],208.0,0.2698529411764706
https_i.ytimg.comvitKX8nUCSBjMdefault.jpg,True,True,True,False,False,False,0,[0.54207516 0.10102124 0.14191176 0.15093954 0.06405229],40.0,[0.61936275 0.01789216 0.03762255 0.2182598  0.10686275],23.0,[0.81421569 0.16139706 0.01188725 0.00808824 0.00441176],19.0,[0.17977941 0.1120098  0.17696078 0.3435049  0.1877451 ],157.0,0.08480392156862746
https_i.ytimg.comvitLOl3s0uIM4default.jpg,True,True,False,False,False,False,0,[0.52095588 0.14775327 0.15012255 0.10890523 0.07226307],44.0,[0.75723039 0.03541667 0.03161765 0.0620098  0.11372549],13.0,[0.47720588 0.17181373 0.09791667 0.08884804 0.16421569],55.0,[0.3182598  0.22230392 0.27034314 0.13651961 0.05257353],94.0,0.20833333333333334
https_i.ytimg.comvitMLy3u0I8VIdefault.jpg,True,True,False,False,False,False,1,[0.49587418 0.1495915  0.02875817 0.08660131 0.23917484],51.0,[0.46813725 0.40906863 0.02414216 0.02303922 0.07561275],36.0,[0.67156863 0.29852941 0.01678922 0.00477941 0.00833333],11.0,[0.05404412 0.01188725 0.04411765 0.1807598  0.70919118],228.0,0.08823529411764706
https_i.ytimg.comvitMSu3Gyz1jUdefault.jpg,False,False,False,False,False,False,0,[0.40371732 0.15718954 0.18223039 0.16887255 0.0879902 ],80.0,[0.46237745 0.01875    0.03002451 0.20551471 0.28333333],96.0,[0.16764706 0.16348039 0.22647059 0.22046569 0.22193627],142.0,[0.57463235 0.27242647 0.08468137 0.02622549 0.04203431],37.0,0.14362745098039215
https_i.ytimg.comvitMazN5uH49Udefault.jpg,False,False,False,False,False,False,0,[0.22116013 0.1686683  0.3189951  0.13815359 0.15302288],114.0,[0.15735294 0.07377451 0.17046569 0.50563725 0.09276961],112.0,[0.44718137 0.27757353 0.09595588 0.06421569 0.11507353],58.0,[0.01764706 0.12696078 0.24828431 0.27696078 0.33014706],179.0,0.31985294117647056
https_i.ytimg.comvitN8o_E_f9FQdefault.jpg,True,True,False,False,False,False,1,[0.38917484 0.15502451 0.2814951  0.09877451 0.07553105],92.0,[0.35196078 0.03198529 0.33676471 0.25134804 0.02794118],102.0,[0.48848039 0.18051471 0.11323529 0.15343137 0.06433824],52.0,[0.30269608 0.19105392 0.22536765 0.11862745 0.1622549 ],103.0,0.19767156862745097
https_i.ytimg.comvitNOkWPYY8Nodefault.jpg,True,True,True,True,False,False,1,[0.41311275 0.21805556 0.14436275 0.05984477 0.16462418],77.0,[0.65894608 0.08504902 0.23284314 0.01703431 0.00612745],25.0,[0.19718137 0.23247549 0.34865196 0.09129902 0.13039216],109.0,[0.34191176 0.16458333 0.04754902 0.08247549 0.36348039],98.0,0.1465686274509804
https_i.ytimg.comvitN_8CwE8ULIdefault.jpg,True,True,True,False,False,False,1,[0.18394608 0.25857843 0.26102941 0.22422386 0.07222222],111.0,[0.27634804 0.00073529 0.01911765 0.25012255 0.45367647],126.0,[0.06348039 0.47046569 0.31519608 0.13872549 0.01213235],98.0,[0.22083333 0.29669118 0.15245098 0.12892157 0.20110294],99.0,0.14522058823529413
https_i.ytimg.comvitNla9nyRMmQdefault.jpg,True,False,True,False,False,False,0,[0.74076797 0.09174837 0.07062908 0.04211601 0.05473856],35.0,[0.69816176 0.04558824 0.05992647 0.13639706 0.05992647],13.0,[0.85392157 0.10723039 0.02340686 0.01188725 0.00355392],6.0,[0.63860294 0.10379902 0.03835784 0.05857843 0.16066176],46.0,0.10049019607843138
https_i.ytimg.comvitOFkFZbPdnQdefault.jpg,True,True,True,False,False,False,0,[0.40792484 0.16482843 0.24072712 0.13055556 0.05596405],81.0,[0.80416667 0.04093137 0.0064951  0.04889706 0.0995098 ],26.0,[0.15514706 0.22279412 0.34889706 0.18259804 0.09056373],120.0,[0.22696078 0.26286765 0.29816176 0.13468137 0.07732843],104.0,0.3002450980392157
https_i.ytimg.comvitOr88uFiOjQdefault.jpg,False,False,False,False,False,False,0,[0.5682598  0.03635621 0.07581699 0.07185458 0.24771242],26.0,[0.7995098  0.03333333 0.02279412 0.09705882 0.04730392],22.0,[0.68480392 0.06286765 0.08357843 0.0442402  0.1245098 ],16.0,[0.20281863 0.01090686 0.04093137 0.12671569 0.61862745],237.0,0.10747549019607844
https_i.ytimg.comvitOzCoDvRqykdefault.jpg,True,True,False,False,False,False,0,[0.22691993 0.16392974 0.36593137 0.2005719  0.04264706],116.0,[0.45723039 0.0122549  0.01446078 0.18039216 0.33566176],113.0,[0.10992647 0.2254902  0.41985294 0.14583333 0.09889706],121.0,[0.11041667 0.25747549 0.46066176 0.14313725 0.02830882],114.0,0.27512254901960786
https_i.ytimg.comvitP214lJtKlMdefault.jpg,True,True,False,False,False,False,0,[0.52197712 0.07728758 0.0880719  0.20281863 0.10984477],43.0,[0.59068627 0.16348039 0.09534314 0.05281863 0.09767157],33.0,[0.85808824 0.0870098  0.02916667 0.01053922 0.01519608],20.5,[0.0067402  0.0375     0.14203431 0.50845588 0.30526961],186.0,0.22242647058823528
https_i.ytimg.comvitP_Dk81f9fgdefault.jpg,False,False,False,False,False,False,0,[0.64624183 0.07471405 0.09174837 0.09636438 0.09093137],15.0,[0.77279412 0.05833333 0.04779412 0.06311275 0.05796569],11.0,[0.64191176 0.12218137 0.06642157 0.03026961 0.13921569],22.0,[0.49840686 0.03370098 0.12830882 0.2060049  0.13357843],56.5,0.16323529411764706
https_i.ytimg.comvitPtMP_NAMz0default.jpg,True,True,True,False,False,False,0,[0.44064542 0.2001634  0.17385621 0.11348039 0.07185458],62.0,[0.54497549 0.0245098  0.17071078 0.12291667 0.13688725],20.0,[0.27916667 0.24080882 0.20085784 0.14828431 0.13088235],97.0,[0.48308824 0.28112745 0.08431373 0.06678922 0.08468137],52.0,0.23799019607843136
https_i.ytimg.comvitQR5G3kvfNQdefault.jpg,True,True,False,False,False,False,0,[0.35339052 0.20220588 0.19726307 0.17214052 0.075     ],81.0,[0.41948529 0.01875    0.05441176 0.33235294 0.175     ],109.0,[0.30061275 0.16740196 0.10318627 0.26127451 0.16752451],115.0,[0.33296569 0.39889706 0.10943627 0.10122549 0.05747549],64.0,0.16973039215686275
https_i.ytimg.comvitRbHXZvVMbMdefault.jpg,True,False,True,False,False,False,0,[0.50098039 0.16919935 0.15776144 0.11474673 0.05731209],50.0,[0.61470588 0.06164216 0.15122549 0.11127451 0.06115196],27.0,[0.4002451  0.26433824 0.17438725 0.06262255 0.09840686],72.0,[0.45098039 0.09901961 0.14693627 0.22953431 0.07352941],78.0,0.18284313725490195
https_i.ytimg.comvitSjvx_c4meEdefault.jpg,True,True,True,False,False,False,1,[0.38423203 0.15159314 0.12565359 0.18966503 0.14885621],86.0,[0.7        0.00710784 0.0064951  0.14901961 0.13737745],9.0,[0.39779412 0.28737745 0.09669118 0.07671569 0.14142157],68.0,[0.05012255 0.16041667 0.1252451  0.35906863 0.30514706],180.0,0.175
https_i.ytimg.comvitT-lTxhW7pYdefault.jpg,True,True,True,False,False,False,0,[0.38946078 0.12381536 0.12434641 0.15939542 0.20298203],96.0,[0.65514706 0.07622549 0.05637255 0.01335784 0.19889706],15.0,[0.27303922 0.1629902  0.1310049  0.09289216 0.34007353],124.0,[0.21164216 0.10698529 0.22352941 0.18897059 0.26887255],143.0,0.18284313725490195
https_i.ytimg.comvitTkOuNrpqWQdefault.jpg,False,False,False,False,False,False,0,[0.4378268  0.18619281 0.14836601 0.16164216 0.06597222],67.0,[0.69632353 0.05698529 0.05098039 0.0504902  0.14522059],21.0,[0.37120098 0.33308824 0.18982843 0.07401961 0.03186275],69.0,[0.20833333 0.17328431 0.18382353 0.27181373 0.1627451 ],137.0,0.19350490196078432
https_i.ytimg.comvitTlxjhG7SOIdefault.jpg,True,True,True,False,False,False,0,[0.38366013 0.24681373 0.09080882 0.09803922 0.1806781 ],88.0,[0.31801471 0.04044118 0.55870098 0.03223039 0.05061275],86.0,[0.17181373 0.03872549 0.07561275 0.17316176 0.54068627],213.0,[0.62671569 0.13982843 0.11948529 0.09632353 0.01764706],33.0,0.1556372549019608
https_i.ytimg.comvitUBLW5bCqfMdefault.jpg,False,False,False,False,False,False,0,[0.16928105 0.12589869 0.3683415  0.11425654 0.22222222],109.0,[0.13529412 0.00980392 0.54522059 0.28517157 0.0245098 ],105.0,[0.05196078 0.06813725 0.11348039 0.19056373 0.57585784],217.0,[0.32156863 0.23958333 0.2182598  0.13247549 0.08811275],91.0,0.2155637254901961
https_i.ytimg.comvitUbky9YzPZYdefault.jpg,True,True,False,False,False,False,0,[0.31707516 0.27479575 0.22745098 0.08917484 0.09150327],92.0,[0.27107843 0.05637255 0.43247549 0.17242647 0.06764706],93.0,[0.54656863 0.30551471 0.10502451 0.02156863 0.02132353],46.0,[0.11593137 0.12132353 0.33382353 0.17769608 0.25122549],142.0,0.24644607843137256
https_i.ytimg.comvitUg-WLRdRv0default.jpg,True,True,True,False,False,False,0,[0.32965686 0.20890523 0.27336601 0.11441993 0.07365196],93.0,[0.32205882 0.01360294 0.15477941 0.32708333 0.18247549],109.0,[0.3247549  0.26090686 0.17904412 0.1182598  0.11703431],85.0,[0.33982843 0.29448529 0.18014706 0.08284314 0.10269608],76.0,0.27769607843137256
https_i.ytimg.comvitVlb8rVs7kUdefault.jpg,False,False,False,False,False,False,0,[0.47561275 0.2252451  0.17606209 0.08198529 0.04109477],61.0,[0.5557598  0.00477941 0.04411765 0.35306373 0.04227941],22.0,[0.69546569 0.22107843 0.03480392 0.02009804 0.02855392],35.0,[0.17181373 0.42254902 0.12561275 0.18529412 0.09473039],95.0,0.14877450980392157
https_i.ytimg.comvitWDK9rK-f1Qdefault.jpg,True,True,False,False,False,False,0,[0.23999183 0.08366013 0.10490196 0.36903595 0.20241013],171.0,[0.4060049  0.00992647 0.02708333 0.00551471 0.55147059],169.0,[0.15857843 0.09754902 0.21580882 0.43970588 0.08835784],158.0,[0.15257353 0.11960784 0.08443627 0.1245098  0.51887255],209.0,0.23615196078431372
https_i.ytimg.comvitXWHO14c88cdefault.jpg,True,True,False,False,False,False,2,[0.37426471 0.33129085 0.13545752 0.10420752 0.05477941],80.0,[0.3314951  0.08431373 0.50306373 0.01629902 0.06482843],88.0,[0.44375    0.28848039 0.14558824 0.04644608 0.07573529],57.0,[0.31531863 0.20526961 0.19240196 0.20318627 0.08382353],98.0,0.23737745098039215
https_i.ytimg.comvitXlbRhkQaVcdefault.jpg,True,True,True,False,False,False,2,[0.85081699 0.06021242 0.0372549  0.03574346 0.01597222],0.0,[0. 0. 1. 0. 0.],0.0,[0. 0. 1. 0. 0.],0.0,[0.55245098 0.18063725 0.11176471 0.10723039 0.04791667],35.0,0.15294117647058825
https_i.ytimg.comvitXoJTxPLrKMdefault.jpg,True,True,True,False,False,False,0,[0.35004085 0.22136438 0.19395425 0.1436683  0.09097222],90.0,[0.50098039 0.09803922 0.25845588 0.09926471 0.0432598 ],35.0,[0.44595588 0.29779412 0.19117647 0.04607843 0.0189951 ],57.0,[0.06286765 0.12904412 0.21041667 0.34963235 0.24803922],171.0,0.2420343137254902
https_i.ytimg.comvitYDmvYhQ6wIdefault.jpg,True,True,False,False,False,False,0,[0.38243464 0.21429739 0.1935049  0.11879085 0.09097222],81.0,[0.46544118 0.13860294 0.24203431 0.10833333 0.04558824],43.0,[0.3317402  0.23088235 0.1689951  0.11029412 0.15808824],86.0,[0.28578431 0.16004902 0.23198529 0.20735294 0.11482843],116.0,0.3107843137254902
https_i.ytimg.comvitYF1dQRVS2cdefault.jpg,False,False,False,False,False,False,0,[0.37369281 0.0561683  0.06474673 0.10044935 0.40494281],157.0,[0.88872549 0.05502451 0.01875    0.01360294 0.02389706],27.0,[0.19313725 0.11397059 0.11041667 0.18958333 0.39289216],180.5,[0.00147059 0.02365196 0.05992647 0.0995098  0.81544118],251.0,0.1939950980392157
https_i.ytimg.comvitYFYoLEO0dMdefault.jpg,True,True,False,False,False,False,0,[0.36540033 0.19857026 0.20461601 0.18235294 0.04906046],80.0,[0.24607843 0.00710784 0.02022059 0.27230392 0.45428922],138.0,[0.33443627 0.27781863 0.14522059 0.11556373 0.12696078],76.0,[0.52254902 0.29166667 0.11262255 0.05392157 0.0192402 ],49.0,0.26433823529411765
https_i.ytimg.comvit_bnyOOFDNMdefault.jpg,True,True,False,False,False,False,2,[0.22977941 0.24918301 0.18696895 0.17859477 0.15547386],107.0,[0.47598039 0.08419118 0.28394608 0.06997549 0.08590686],42.0,[0.10723039 0.25698529 0.29191176 0.19669118 0.14718137],123.5,[0.06642157 0.18602941 0.16960784 0.26421569 0.31372549],172.0,0.29215686274509806
https_i.ytimg.comvita6sV6WrElEdefault.jpg,True,True,False,False,False,False,0,[0.33558007 0.12949346 0.14411765 0.2496732  0.14113562],117.0,[0.43664216 0.04093137 0.02928922 0.07120098 0.42193627],102.0,[0.41323529 0.20183824 0.13357843 0.14301471 0.10833333],68.0,[0.14203431 0.14129902 0.18848039 0.21801471 0.31017157],161.0,0.3258578431372549
https_i.ytimg.comvitaxAD2LePy8default.jpg,True,True,False,False,False,False,1,[0.4494281  0.13946078 0.16008987 0.15612745 0.09489379],69.0,[0.72573529 0.03382353 0.03737745 0.07401961 0.12904412],13.0,[0.36911765 0.21384804 0.21593137 0.09080882 0.11029412],82.0,[0.23590686 0.15833333 0.17083333 0.26053922 0.17438725],135.0,0.2908088235294118
https_i.ytimg.comvitblXEAKO6KAdefault.jpg,True,True,False,False,False,False,1,[0.57242647 0.09338235 0.13104575 0.10625    0.09689542],24.0,[0.59681373 0.06911765 0.02512255 0.17941176 0.12953431],10.0,[0.54607843 0.13210784 0.07046569 0.05134804 0.2       ],41.0,[0.55845588 0.07879902 0.11960784 0.15245098 0.09068627],12.0,0.17144607843137255
https_i.ytimg.comvitcaw6lzYt1Qdefault.jpg,True,True,True,False,False,False,1,[0.33031046 0.08794935 0.16270425 0.17169118 0.24734477],124.0,[0.28811275 0.01531863 0.02941176 0.26041667 0.4067402 ],124.0,[0.6810049  0.22046569 0.08259804 0.00955882 0.00637255],34.0,[0.0120098  0.0245098  0.0307598  0.19705882 0.73566176],237.0,0.15575980392156863
https_i.ytimg.comvitclPO3kOlfMdefault.jpg,True,True,True,False,False,False,0,[0.30645425 0.23880719 0.20151144 0.15077614 0.10245098],93.0,[0.44840686 0.12107843 0.27218137 0.06531863 0.09301471],54.0,[0.34718137 0.26789216 0.17916667 0.13370098 0.07205882],78.0,[0.08272059 0.21311275 0.24056373 0.22830882 0.23529412],147.0,0.2577205882352941
https_i.ytimg.comvitdfFoSC8_7kdefault.jpg,False,False,False,False,False,False,0,[0.57079248 0.26421569 0.09709967 0.03308824 0.03480392],41.0,"[9.39215686e-01 3.55392157e-02 0.00000000e+00 6.12745098e-04
 2.46323529e-02]",19.0,[0.2060049  0.53762255 0.18223039 0.03688725 0.0372549 ],82.0,[0.53198529 0.25465686 0.10710784 0.03909314 0.06715686],49.0,0.1332107843137255
https_i.ytimg.comviteA0Z7ltRSYdefault.jpg,True,False,True,True,False,False,0,[0.20976307 0.39971405 0.36074346 0.02794118 0.00183824],74.0,[0.06580882 0.05710784 0.51556373 0.32696078 0.03455882],103.0,[0.41801471 0.36960784 0.17585784 0.03492647 0.00159314],48.0,[0.41985294 0.4310049  0.14460784 0.00392157 0.00061275],63.0,0.09644607843137255
https_i.ytimg.comvitfNzMKvoVOUdefault.jpg,True,False,True,False,False,False,0,[0.19395425 0.41752451 0.13958333 0.10767974 0.14125817],94.0,[0.02990196 0.03063725 0.79166667 0.09595588 0.05183824],94.0,[0.18884804 0.24044118 0.19901961 0.14436275 0.22732843],117.0,[0.36556373 0.25171569 0.05318627 0.13590686 0.19362745],64.0,0.3348039215686274
https_i.ytimg.comvitfREC-AkX20default.jpg,True,True,False,False,False,False,0,[0.44170752 0.15212418 0.14089052 0.20751634 0.05776144],67.0,[0.72953431 0.11617647 0.06568627 0.05747549 0.03112745],24.0,[0.44240196 0.19301471 0.14644608 0.11568627 0.10245098],62.0,[0.0814951  0.15943627 0.20968137 0.47855392 0.07083333],159.0,0.2036764705882353
https_i.ytimg.comvitfaGleA4qYodefault.jpg,True,True,True,False,False,False,1,[0.31870915 0.3247549  0.24162582 0.10829248 0.00661765],90.0,[0.30808824 0.03039216 0.37046569 0.09583333 0.19522059],90.0,"[4.96078431e-01 3.76838235e-01 1.14093137e-01 1.26225490e-02
 3.67647059e-04]",51.0,[0.17745098 0.42205882 0.24473039 0.13786765 0.01789216],103.0,0.11299019607843137
https_i.ytimg.comvitfuZKI4sTp8default.jpg,True,True,True,False,False,False,1,[0.0505719  0.13120915 0.45253268 0.18974673 0.17593954],134.0,[0.0185049  0.00110294 0.03308824 0.66164216 0.28566176],128.0,[0.03112745 0.21360294 0.28909314 0.11164216 0.35453431],143.0,[0.10588235 0.17426471 0.31507353 0.23578431 0.1689951 ],141.0,0.19681372549019607
https_i.ytimg.comvitfyNPxM-M-wdefault.jpg,True,False,True,True,False,False,0,[0.29693627 0.17034314 0.30690359 0.05216503 0.17365196],106.0,[0.22046569 0.00208333 0.20968137 0.47892157 0.08884804],109.0,[0.66862745 0.25343137 0.06470588 0.00220588 0.01102941],34.0,[0.20428922 0.16654412 0.05183824 0.10943627 0.46789216],206.0,0.12965686274509805
https_i.ytimg.comvitgGJhBTVCW0default.jpg,True,True,False,False,False,False,2,[0.25931373 0.21172386 0.22071078 0.18627451 0.12197712],106.0,[0.41801471 0.15441176 0.10551471 0.12941176 0.19264706],59.0,[0.16041667 0.29742647 0.27990196 0.13762255 0.12463235],108.0,[0.18602941 0.15526961 0.16470588 0.25772059 0.23627451],152.0,0.29644607843137255
https_i.ytimg.comvitgHnvbYlW2kdefault.jpg,False,False,False,False,False,False,0,[0.32222222 0.07773693 0.1439951  0.32022059 0.13582516],137.0,[0.37291667 0.01029412 0.01237745 0.15502451 0.44938725],120.0,[0.04240196 0.06703431 0.18370098 0.45061275 0.25625   ],170.0,[0.54754902 0.14877451 0.07732843 0.07512255 0.15122549],40.0,0.10024509803921569
